Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
1,59,2010-11-12,1369.26,False,A,151315,59.61,2.728,,,,,,212.003944,7.837999999999999
1,60,2010-11-12,994.4,False,A,151315,59.61,2.728,,,,,,212.003944,7.837999999999999
1,67,2010-11-12,5951.17,False,A,151315,59.61,2.728,,,,,,212.003944,7.837999999999999
1,71,2010-11-12,2173.76,False,A,151315,59.61,2.728,,,,,,212.003944,7.837999999999999
1,72,2010-11-12,44777.94,False,A,151315,59.61,2.728,,,,,,212.003944,7.837999999999999
1,74,2010-11-12,10447.25,False,A,151315,59.61,2.728,,,,,,212.003944,7.837999999999999
1,79,2010-11-12,29531.38,False,A,151315,59.61,2.728,,,,,,212.003944,7.837999999999999
1,80,2010-11-12,15510.94,False,A,151315,59.61,2.728,,,,,,212.003944,7.837999999999999
1,1,2010-11-19,19552.84,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,2,2010-11-19,41443.25,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,3,2010-11-19,9202.11,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,4,2010-11-19,37078.61,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,5,2010-11-19,24716.49,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,6,2010-11-19,3507.65,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,7,2010-11-19,24313.72,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,8,2010-11-19,35759.26,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,9,2010-11-19,27561.57,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,10,2010-11-19,26066.48,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,11,2010-11-19,23243.67,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,12,2010-11-19,7984.58,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,13,2010-11-19,38446.26,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,14,2010-11-19,19788.98,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,16,2010-11-19,5276.21,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,17,2010-11-19,10086.41,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,18,2010-11-19,15020.49,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,19,2010-11-19,1736.17,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,20,2010-11-19,3276.59,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,21,2010-11-19,7394.27,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,22,2010-11-19,7723.69,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,23,2010-11-19,23106.93,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,24,2010-11-19,6948.82,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,25,2010-11-19,9919.34,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,26,2010-11-19,8583.68,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,27,2010-11-19,1884.6,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,28,2010-11-19,936.9,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,29,2010-11-19,5275.25,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,30,2010-11-19,2781.26,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,31,2010-11-19,1932.64,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,32,2010-11-19,6967.7,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,33,2010-11-19,6722.67,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,34,2010-11-19,10469.5,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,35,2010-11-19,2605.0,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,36,2010-11-19,1712.0,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,37,2010-11-19,2543.8,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,38,2010-11-19,73121.25,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,40,2010-11-19,58214.46,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,41,2010-11-19,1023.0,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,42,2010-11-19,7887.03,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,44,2010-11-19,4338.65,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,45,2010-11-19,80.29,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,46,2010-11-19,16465.14,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,48,2010-11-19,2083.0,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,52,2010-11-19,2131.18,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,54,2010-11-19,52.92,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,56,2010-11-19,911.41,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,58,2010-11-19,3917.0,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,59,2010-11-19,1209.17,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,60,2010-11-19,844.8,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,67,2010-11-19,6156.76,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,72,2010-11-19,32072.93,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,74,2010-11-19,9446.08,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,79,2010-11-19,28073.27,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,80,2010-11-19,16193.03,False,A,151315,51.41,2.7710000000000004,,,,,,211.88967369999997,7.837999999999999
1,1,2010-11-26,18820.29,True,A,151315,64.52,2.735,,,,,,211.74843330000002,7.837999999999999
1,3,2010-11-26,10706.81,True,A,151315,64.52,2.735,,,,,,211.74843330000002,7.837999999999999
1,9,2010-11-26,44504.17,True,A,151315,64.52,2.735,,,,,,211.74843330000002,7.837999999999999
1,16,2010-11-26,9225.41,True,A,151315,64.52,2.735,,,,,,211.74843330000002,7.837999999999999
1,52,2010-11-26,3385.22,True,A,151315,64.52,2.735,,,,,,211.74843330000002,7.837999999999999
1,1,2010-12-03,22517.56,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,2,2010-12-03,44405.02,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,3,2010-12-03,10856.85,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,4,2010-12-03,37110.55,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,5,2010-12-03,36472.02,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,6,2010-12-03,6356.96,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,7,2010-12-03,47406.83,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,8,2010-12-03,36222.74,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,9,2010-12-03,21979.41,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,10,2010-12-03,26558.42,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,11,2010-12-03,29564.78,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,12,2010-12-03,7943.22,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,13,2010-12-03,36170.88,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,14,2010-12-03,17685.93,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,16,2010-12-03,4716.26,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,17,2010-12-03,11045.34,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,18,2010-12-03,53845.12,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,19,2010-12-03,1616.77,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,20,2010-12-03,2656.78,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,21,2010-12-03,8844.39,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,22,2010-12-03,9384.42,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,23,2010-12-03,24834.59,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,24,2010-12-03,8971.35,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,25,2010-12-03,10536.65,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,26,2010-12-03,8572.96,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,27,2010-12-03,2385.59,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,28,2010-12-03,731.31,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,29,2010-12-03,5539.2,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,30,2010-12-03,2830.96,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,31,2010-12-03,3199.9,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,32,2010-12-03,9755.72,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,33,2010-12-03,8736.0,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,34,2010-12-03,11624.3,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,35,2010-12-03,3023.0,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,36,2010-12-03,2188.0,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,37,2010-12-03,2475.6,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,38,2010-12-03,87338.34,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,40,2010-12-03,63116.31,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,41,2010-12-03,1238.0,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,42,2010-12-03,7032.59,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,44,2010-12-03,5773.13,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,46,2010-12-03,18473.14,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,48,2010-12-03,675.0,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,49,2010-12-03,10253.73,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,52,2010-12-03,3781.13,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,54,2010-12-03,110.84,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,55,2010-12-03,18661.25,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,56,2010-12-03,1849.72,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,58,2010-12-03,2969.0,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,59,2010-12-03,2457.54,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,60,2010-12-03,1540.0,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,67,2010-12-03,5900.71,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,71,2010-12-03,1958.0,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,72,2010-12-03,54268.03,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,74,2010-12-03,9942.74,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,80,2010-12-03,13560.2,False,A,151315,49.27,2.708,,,,,,211.60719300000002,7.837999999999999
1,1,2010-12-10,31497.65,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,2,2010-12-10,46955.82,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,3,2010-12-10,11219.78,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,4,2010-12-10,36364.31,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,5,2010-12-10,49517.17,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,7,2010-12-10,63896.89,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,9,2010-12-10,26639.65,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,10,2010-12-10,28569.66,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,11,2010-12-10,27581.07,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,12,2010-12-10,7204.15,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,13,2010-12-10,34749.11,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,16,2010-12-10,4919.99,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,17,2010-12-10,11917.53,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,19,2010-12-10,1576.73,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,20,2010-12-10,2863.79,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,22,2010-12-10,12258.11,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,24,2010-12-10,10646.0,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,25,2010-12-10,11086.99,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,26,2010-12-10,8726.6,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,27,2010-12-10,3035.7,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,28,2010-12-10,1050.63,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,30,2010-12-10,2697.0,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,32,2010-12-10,12927.02,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,33,2010-12-10,9441.03,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,34,2010-12-10,12446.8,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,36,2010-12-10,2278.0,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,38,2010-12-10,69386.52,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,40,2010-12-10,60654.17,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,41,2010-12-10,1540.25,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,42,2010-12-10,7139.91,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,44,2010-12-10,6310.08,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,46,2010-12-10,22154.5,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,49,2010-12-10,11294.51,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,52,2010-12-10,3524.51,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,54,2010-12-10,51.84,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,55,2010-12-10,20224.52,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,58,2010-12-10,2013.0,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,59,2010-12-10,4729.1,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,60,2010-12-10,1486.2,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,67,2010-12-10,8274.85,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,71,2010-12-10,2004.66,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,74,2010-12-10,9862.93,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,79,2010-12-10,33269.22,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,80,2010-12-10,17072.7,False,A,151315,46.33,2.843,,,,,,211.4659526,7.837999999999999
1,1,2010-12-17,44912.86,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,2,2010-12-17,49303.28,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,3,2010-12-17,11986.84,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,4,2010-12-17,39154.41,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,5,2010-12-17,59589.48,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,6,2010-12-17,12078.11,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,7,2010-12-17,96198.12,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,8,2010-12-17,36961.11,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,9,2010-12-17,28716.62,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,10,2010-12-17,28609.0,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,11,2010-12-17,28597.5,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,12,2010-12-17,7231.92,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,13,2010-12-17,35237.93,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,14,2010-12-17,28642.28,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,16,2010-12-17,5513.25,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,17,2010-12-17,13487.5,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,18,2010-12-17,35120.62,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,19,2010-12-17,1724.66,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,20,2010-12-17,3289.02,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,21,2010-12-17,10135.43,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,22,2010-12-17,13589.23,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,23,2010-12-17,40193.56,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,24,2010-12-17,13318.9,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,25,2010-12-17,12313.4,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,26,2010-12-17,10671.46,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,27,2010-12-17,3190.2,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,28,2010-12-17,1071.86,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,29,2010-12-17,9210.45,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,30,2010-12-17,3260.88,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,31,2010-12-17,4382.0,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,32,2010-12-17,20124.62,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,33,2010-12-17,11557.72,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,34,2010-12-17,13940.0,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,35,2010-12-17,3670.0,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,36,2010-12-17,2802.0,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,37,2010-12-17,2430.16,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,38,2010-12-17,81069.74,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,40,2010-12-17,62733.74,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,41,2010-12-17,2278.75,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,42,2010-12-17,5756.34,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,44,2010-12-17,7296.46,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,45,2010-12-17,22.94,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,46,2010-12-17,31913.56,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,48,2010-12-17,2098.0,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,49,2010-12-17,10481.37,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,52,2010-12-17,2935.1,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,54,2010-12-17,237.84,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,55,2010-12-17,29029.83,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,56,2010-12-17,1746.36,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,58,2010-12-17,3116.0,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,59,2010-12-17,9201.96,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,60,2010-12-17,2226.4,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,67,2010-12-17,11790.19,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,71,2010-12-17,2923.84,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,72,2010-12-17,67832.13,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,74,2010-12-17,10331.13,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,79,2010-12-17,31340.51,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,80,2010-12-17,17049.07,False,A,151315,49.84,2.8689999999999998,,,,,,211.40531239999999,7.837999999999999
1,1,2010-12-24,55931.23,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,2,2010-12-24,59889.32,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,3,2010-12-24,12080.36,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,4,2010-12-24,47893.23,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,5,2010-12-24,85676.09,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,6,2010-12-24,28497.52,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,7,2010-12-24,166697.72,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,8,2010-12-24,41864.0,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,9,2010-12-24,47275.64,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,10,2010-12-24,31325.61,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,11,2010-12-24,32696.55,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,12,2010-12-24,7324.7,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,13,2010-12-24,37099.47,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,14,2010-12-24,47983.72,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,16,2010-12-24,8612.24,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,17,2010-12-24,19842.0,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,18,2010-12-24,22403.61,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,19,2010-12-24,1342.63,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,21,2010-12-24,12446.93,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,23,2010-12-24,62381.0,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,24,2010-12-24,15366.58,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,25,2010-12-24,17880.04,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,26,2010-12-24,14479.39,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,27,2010-12-24,4168.6,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,29,2010-12-24,14065.97,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,30,2010-12-24,3883.38,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,31,2010-12-24,5771.36,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,32,2010-12-24,43995.62,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,33,2010-12-24,13832.52,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,35,2010-12-24,4279.0,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,37,2010-12-24,2481.19,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,38,2010-12-24,57718.48,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,40,2010-12-24,67450.08,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
1,41,2010-12-24,3773.25,False,A,151315,52.33,2.886,,,,,,211.4051222,7.837999999999999
